Unnamed: 0,Employee ID,Full_Name,StartDate,ExitDate,Domain,Supervisor,Emails,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance_Score,CurrentEmployee_Rating,Survey_Date,Engagement_Score,Satisfaction_Score,WorkLifeBalance_Score,Training_Date,Trainingprogram_Name,Training_type,Training_outcome,Location,Trainer,Trainingduration,Training_cost,status
2748,3175,Raphael Whitney,23-07-2023,01-08-2023,Production Technician I,Richard Cox,raphael.whitney@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,Voluntary,Production       ,Fielders,11-07-1947,MA,Engineer,Female,97410,Asian,Single,Fully Meets,1,03-02-2023,5,4,1,22-05-2023,Technical Skills,External,Failed,Lake Donaldtown,Michael Brown,4,686.77,Valid
1921,2348,Payten Harvey,25-06-2022,22-05-2022,Network Engineer,Timothy Waters,payten.harvey@bilearner.com,EW,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,Field Operations,21-02-1976,MA,Technician,Male,85605,Asian,Single,Fully Meets,1,12-10-2022,4,4,2,13-04-2023,Technical Skills,Internal,Passed,West Kathleen,Chase Carter,1,927.52,Invalid
102,3529,Callum Mcdaniel,03-01-2020,24-08-2020,Area Sales Manager,Samuel Moore,callum.mcdaniel@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Voluntary,Sales,Field Operations,18-06-1994,IN,Top Hand,Male,67282,Hispanic,Single,Fully Meets,2,15-07-2023,2,3,4,04-09-2022,Project Management,Internal,Incomplete,South Andretown,Julie Hoffman,1,515.56,Valid
695,1122,Sierra Macias,16-11-2021,26-08-2022,Production Manager,Miss Haley Duke DVM,sierra.macias@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Retirement,Production       ,General - Con,13-11-1975,MA,Technician,Female,35632,White,Married,Fully Meets,3,04-12-2022,2,1,2,21-01-2023,Communication Skills,Internal,Passed,Allentown,Jessica Hodges,3,444.4,Valid
2332,2759,Rick Stoica,26-08-2018,22-05-2022,Production Technician I,Mrs. Megan Booker,rick.stoica@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Unk,Production       ,Aerial,04-05-1989,MA,Lineman,Male,2301,White,Divorced,Fully Meets,2,06-11-2022,3,1,3,30-06-2023,Project Management,Internal,Incomplete,Port William,Cathy Velazquez,1,662.8,Valid
2724,3151,Khalil Guzman,26-02-2022,22-05-2022,Production Technician I,Melissa Wheeler DDS,khalil.guzman@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,Production       ,Field Operations,15-11-1965,MA,Engineer,Female,81158,White,Widowed,Exceeds,4,24-02-2023,3,3,1,06-10-2022,Project Management,Internal,Passed,Smithberg,David Hoffman,2,978.88,Valid
2272,2699,Cannon Gray,05-08-2023,22-05-2022,Area Sales Manager,Stephen Burns,cannon.gray@bilearner.com,PL,Active,Contract,Zone C,Temporary,Unk,Sales,Engineers,24-08-1985,WA,Engineer,Female,8797,Other,Married,Fully Meets,5,07-12-2022,1,1,5,31-01-2023,Technical Skills,External,Incomplete,Michellebury,Julia Smith,2,717.16,Invalid
2482,2909,Nancy Barrett,28-03-2019,22-05-2022,Production Technician II,Michael Kim,nancy.barrett@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,Field Operations,02-10-1941,MA,Laborer,Female,45022,Hispanic,Single,Needs Improvement,1,13-02-2023,2,4,4,12-05-2023,Technical Skills,Internal,Passed,Lake Elizabeth,Heather Baker,4,818.39,Valid
1842,2269,Jacoby Lyons,28-04-2020,01-12-2022,IT Manager - Support,Beverly Ramirez,jacoby.lyons@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Resignation,It/Is,Executive,15-01-1974,MA,Ceo,Male,42997,Hispanic,Divorced,Fully Meets,1,14-02-2023,5,5,1,09-12-2022,Technical Skills,Internal,Incomplete,Taylorview,Lauren Miller,1,109.33,Valid
1830,2257,Ingrid Lucero,29-04-2021,10-06-2022,IT Manager - Support,Meredith Martin,ingrid.lucero@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Voluntary,It/Is,General - Eng,22-10-1988,MA,Administrative,Male,77019,White,Married,Fully Meets,2,25-07-2023,4,3,5,25-03-2023,Customer Service,External,Incomplete,New Sarahland,Tony Burns,2,456.3,Valid
794,1221,Kane Black,11-11-2022,03-07-2023,Production Technician I,Leslie Davis,kane.black@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Production       ,Yard (Material Handling),09-04-1967,MA,Coordinator,Female,91837,Asian,Single,Fully Meets,3,17-08-2022,5,5,3,25-08-2022,Customer Service,Internal,Passed,Bonnieborough,Linda Wood,4,167.69,Valid
1820,2247,Alessandra Novak,10-09-2018,08-06-2023,IT Support,William Murray,alessandra.novak@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Resignation,It/Is,Fielders,10-04-1983,MA,Engineer,Female,70092,Hispanic,Widowed,Fully Meets,2,16-02-2023,3,4,4,19-04-2023,Communication Skills,External,Incomplete,Barnettview,Tiffany Johnson,3,803.16,Valid
2001,2428,Emmett Chandler,04-06-2021,11-02-2022,Data Analyst ,Pamela Shelton,emmett.chandler@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Voluntary,It/Is,Yard (Material Handling),22-01-1963,MA,Shop,Female,7404,White,Divorced,Fully Meets,4,30-11-2022,2,5,5,13-07-2023,Customer Service,External,Passed,Brianstad,Carl Edwards,4,549.8,Valid
144,3571,Marilyn Linares,07-07-2022,17-07-2023,Production Technician I,Dr. Matthew Schmitt,marilyn.linares@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,Production       ,Field Operations,29-08-1947,MA,Engineer,Female,1886,White,Widowed,Fully Meets,4,23-11-2022,4,1,5,04-08-2023,Project Management,External,Completed,North William,Tanya Melendez,3,834.44,Valid
2525,2952,Bridger Alvarado,05-07-2019,22-05-2022,Production Technician II,Michael Powell,bridger.alvarado@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Unk,Production       ,General - Eng,26-04-1952,MA,Technician,Female,16292,Black,Widowed,Fully Meets,4,01-04-2023,5,3,2,08-05-2023,Communication Skills,Internal,Completed,Laceymouth,Austin Reeves,3,149.09,Valid
1330,1757,Leia Mccann,09-01-2020,22-05-2022,Production Technician I,Rebecca Conway,leia.mccann@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Finance & Accounting,01-02-1985,MA,Director,Female,74346,White,Widowed,Fully Meets,3,18-08-2022,5,4,5,31-12-2022,Technical Skills,Internal,Incomplete,Port Brittanyton,Barbara Cochran,5,305.05,Valid
2477,2904,Marquis Atkinson,15-02-2020,20-10-2020,Production Technician I,William Livingston,marquis.atkinson@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Production       ,Project Management - Con,05-10-1946,MA,Technician,Female,84227,Other,Widowed,Exceeds,4,27-08-2022,4,2,4,06-05-2023,Technical Skills,External,Failed,Rachaelstad,Kristi Hampton,4,986.01,Valid
2881,3308,Alyvia Mitchell,10-06-2022,22-05-2022,Production Technician I,Mary Kent,alyvia.mitchell@bilearner.com,BPC,Active,Contract,Zone C,Temporary,Unk,Production       ,General - Sga,22-11-1998,MA,Administrative,Female,70865,Black,Married,Fully Meets,3,05-01-2023,1,3,2,05-04-2023,Project Management,Internal,Passed,Port Joeville,Joanna Rivers PhD,4,864.47,Invalid
321,3748,Aron Ali,06-04-2019,22-05-2022,Production Technician I,Shawn Mckay,aron.ali@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,General - Con,20-08-1969,MA,Laborer,Male,96739,Other,Married,Fully Meets,1,18-11-2022,4,1,3,23-12-2022,Customer Service,Internal,Failed,West Frank,Jason Chan,5,588.88,Valid
1261,1688,Elsa Mckenzie,30-03-2020,21-07-2023,Area Sales Manager,James Black,elsa.mckenzie@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,Voluntary,It/Is,Shop (Fleet),23-07-1956,OR,Mechanic,Male,34107,Other,Divorced,Fully Meets,3,12-11-2022,1,4,5,21-12-2022,Project Management,Internal,Completed,Brendaside,Paul Harrington,3,880.67,Valid
2414,2841,Darien Doyle,06-04-2019,22-05-2022,Production Technician I,David Ball,darien.doyle@bilearner.com,PL,Active,Contract,Zone B,Temporary,Unk,Production       ,General - Con,14-10-1961,MA,Foreman,Male,6774,Hispanic,Married,Fully Meets,5,10-10-2022,2,2,2,22-04-2023,Customer Service,Internal,Completed,Port Tinastad,Lauren Parker,2,405.48,Valid
1269,1696,Joshua Hall,07-11-2021,22-05-2022,BI Developer,Margaret Martinez,joshua.hall@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unk,It/Is,General - Eng,16-09-1962,MA,Coordinator,Male,74846,Hispanic,Married,Fully Meets,3,27-05-2023,4,4,1,29-05-2023,Project Management,Internal,Completed,Yatesburgh,Dr. Eric Reynolds,1,754.78,Valid
1760,2187,Amaris Kirk,28-02-2020,22-05-2022,Production Technician II,Erica Wilson,amaris.kirk@bilearner.com,PL,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,Engineers,26-01-1998,MA,Program Manager,Female,31571,Hispanic,Married,Exceeds,5,14-01-2023,2,1,5,07-06-2023,Communication Skills,Internal,Completed,Gilesstad,Christopher Maxwell,1,575.77,Valid
416,3843,Cassidy Maddox,16-07-2023,30-07-2023,Sr. DBA,Melissa Pineda,cassidy.maddox@bilearner.com,EW,Leave of Absence,Full-Time,Zone C,Full-Time,Resignation,It/Is,Engineers,07-02-1977,MA,Engineer,Female,21480,Asian,Single,Fully Meets,3,16-11-2022,3,5,5,04-08-2023,Technical Skills,External,Passed,New Richard,Rachel Brock,2,582.09,Valid
2631,3058,Amirah Cline,11-02-2019,30-07-2020,Production Technician I,Shelia Goodwin,amirah.cline@bilearner.com,PYZ,Leave of Absence,Part-Time,Zone A,Temporary,Involuntary,Production       ,Yard (Material Handling),19-08-1965,MA,Coordinator,Male,93290,Asian,Divorced,Fully Meets,1,04-07-2023,4,1,1,17-03-2023,Leadership Development,Internal,Completed,South Kevinside,Tyler Farmer,1,193.58,Valid
2291,2718,Madalyn Prince,09-02-2022,22-05-2022,Area Sales Manager,Matthew Willis,madalyn.prince@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,Unk,Sales,Aerial,26-01-1999,AZ,Laborer,Male,91638,Other,Married,Fully Meets,5,01-06-2023,3,5,5,13-11-2022,Project Management,Internal,Incomplete,North Amber,Daniel Green,5,760.24,Valid
174,3601,Keagan Henson,21-11-2022,22-05-2022,Production Technician II,Robert Riley,keagan.henson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,Wireline Construction,22-07-1966,MA,Billing,Female,75187,White,Married,Fully Meets,5,01-09-2022,1,1,2,03-01-2023,Project Management,External,Completed,Leeville,Larry Clark,1,865.58,Invalid
1725,2152,Alexis Kirby,07-10-2020,22-05-2022,Production Technician I,Keith Odonnell,alexis.kirby@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Unk,Production       ,Engineers,07-01-1956,MA,Project Manager,Female,70069,White,Widowed,Exceeds,2,30-03-2023,3,1,4,15-10-2022,Communication Skills,External,Completed,Connerstad,Michael May,4,606.89,Valid
2175,2602,Jacquelyn Austin,16-04-2019,05-08-2022,Accountant I,Ariana Brady,jacquelyn.austin@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Involuntary,Admin Offices,Wireline Construction,07-08-1982,MA,Clerk,Female,27947,Other,Widowed,Fully Meets,2,10-02-2023,5,5,2,25-12-2022,Leadership Development,Internal,Failed,Brownhaven,Sharon Matthews,4,364.41,Valid
45,3472,Nevaeh Soto,15-01-2023,22-05-2022,Area Sales Manager,Jessica Chang,nevaeh.soto@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unk,Sales,Project Management - Con,12-01-1982,TX,Director,Male,74124,Other,Married,Exceeds,4,26-07-2023,5,5,4,12-02-2023,Technical Skills,External,Completed,Port Karatown,Matthew Meyer,5,537.24,Invalid
685,1112,Celeste Johnson,10-07-2022,22-05-2022,Production Technician I,Kristi Andrews,celeste.johnson@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,Production       ,Engineers,15-07-1975,MA,Project Manager,Female,84262,White,Single,Fully Meets,3,06-07-2023,4,1,1,30-09-2022,Communication Skills,Internal,Failed,Delgadoshire,Eric Davis,3,668.05,Invalid
1607,2034,Jaliyah Conway,26-08-2021,03-08-2023,Production Technician I,Randall Hill,jaliyah.conway@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Voluntary,Production       ,Field Operations,19-01-1947,MA,Driver,Female,95951,Asian,Married,Fully Meets,3,30-01-2023,2,4,1,20-01-2023,Technical Skills,Internal,Passed,Crystalchester,Arthur Soto,1,632.33,Valid
1231,1658,Allison Frank,03-11-2019,22-05-2022,Sales Manager,Aaron Willis,allison.frank@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Unk,It/Is,Field Operations,29-12-1975,MA,Laborer,Male,72313,Other,Widowed,Fully Meets,3,07-08-2022,2,1,2,06-06-2023,Project Management,External,Failed,Morrisburgh,Bradley Walker,4,474.23,Valid
862,1289,Janiyah Ballard,18-07-2019,22-05-2022,Production Technician I,Kevin Pearson,janiyah.ballard@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Unk,Production       ,General - Con,01-07-1942,MA,Clerk,Female,40307,Other,Single,Fully Meets,3,09-05-2023,5,3,1,08-10-2022,Leadership Development,Internal,Incomplete,Campbellmouth,Steven Sanchez,3,900.52,Valid
1965,2392,Demetrius Mendez,05-08-2019,22-05-2022,Data Analyst,Timothy Mason,demetrius.mendez@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Unk,It/Is,People Services,27-09-1944,MA,Services,Male,91306,Black,Single,Fully Meets,1,19-06-2023,4,3,2,17-12-2022,Customer Service,External,Failed,Kruegerburgh,Sarah Cain,5,652.9,Valid
331,3758,Heath Hodges,16-11-2022,24-06-2023,Production Technician I,Alejandro Palmer,heath.hodges@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone A,Temporary,Retirement,Production       ,Engineers,20-12-1946,MA,Engineer,Male,76897,Other,Divorced,Fully Meets,3,04-10-2022,2,1,1,16-01-2023,Leadership Development,Internal,Failed,Jenniferfurt,Matthew Rios,4,917.17,Valid
93,3520,Caiden Munoz,13-12-2020,13-01-2023,Area Sales Manager,Teresa Daniel,caiden.munoz@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,Involuntary,Sales,Project Management - Con,01-03-1963,ND,Manager,Female,18983,Black,Divorced,Fully Meets,1,17-09-2022,5,1,1,11-09-2022,Customer Service,External,Incomplete,North Anthonybury,Robin Sims,1,607.93,Valid
1641,2068,Sidney Lewis,05-06-2021,22-05-2022,Production Technician II,William Mccall DDS,sidney.lewis@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Unk,Production       ,Field Operations,07-09-1962,MA,Laborer,Female,53645,White,Divorced,Fully Meets,3,22-08-2022,4,3,5,03-02-2023,Leadership Development,Internal,Incomplete,West Anne,Scott Rice,3,670.68,Valid
2986,3413,Jovanny Matthews,25-11-2019,22-05-2022,Production Technician II,Jackson Ward,jovanny.matthews@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,Production       ,Field Operations,15-12-1962,MA,Laborer,Female,74549,White,Single,Fully Meets,5,22-12-2022,1,2,5,20-03-2023,Customer Service,External,Passed,South Angela,Adam Sanford,5,394.1,Valid
506,3933,Laylah Branch,18-04-2023,22-05-2022,IT Support,Kevin Hudson,laylah.branch@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,Unk,It/Is,Engineers,21-08-1967,MA,Engineer,Female,46935,White,Married,Fully Meets,3,27-03-2023,3,4,5,23-08-2022,Communication Skills,Internal,Incomplete,Juanchester,Adam Frye,1,559.55,Invalid
2909,3336,Sincere Preston,25-03-2023,17-05-2023,Production Technician I,Eric Huber,sincere.preston@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Production       ,General - Con,21-06-1979,MA,Coordinator,Male,75099,Asian,Divorced,Fully Meets,3,25-01-2023,4,4,2,02-04-2023,Leadership Development,Internal,Incomplete,Estradamouth,Stacey Anderson,4,290.13,Valid
2045,2472,Ariel May,28-07-2023,22-05-2022,Production Manager,Gary Davis,ariel.may@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Unk,Production       ,Aerial,26-10-1975,MA,Foreman,Female,71843,Asian,Married,Fully Meets,2,22-06-2023,5,2,3,28-04-2023,Project Management,External,Failed,Lake Johnview,Ryan Fowler,1,942.75,Invalid
495,3922,Kaitlin Hickman,25-12-2018,22-05-2022,IT Support,Katherine Wright,kaitlin.hickman@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Unk,It/Is,General - Con,04-10-1996,MA,Lineman,Female,26513,White,Widowed,Fully Meets,3,15-02-2023,5,3,1,18-03-2023,Communication Skills,External,Incomplete,Luisbury,Ariel Brown,1,629.74,Valid
2132,2559,Monserrat Ferguson,29-04-2022,22-05-2022,Software Engineer,James Gibson,monserrat.ferguson@bilearner.com,NEL,Active,Part-Time,Zone B,Full-Time,Unk,Software Engineering,Field Operations,23-11-1957,MA,Technician,Male,79836,White,Widowed,Fully Meets,1,10-07-2023,3,5,3,19-09-2022,Communication Skills,External,Passed,Port Chris,Christian Ramsey,3,449.84,Valid
0,3427,Uriah Bridges,20-09-2019,22-05-2022,Production Technician I,Peter Oneill,uriah.bridges@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,Production       ,Finance & Accounting,07-10-1969,MA,Accounting,Female,34904,White,Widowed,Fully Meets,4,14-01-2023,1,2,3,15-07-2023,Leadership Development,Internal,Failed,South Marisa,Taylor Rodriguez,2,606.11,Valid
314,3741,Clark Blanchard,27-02-2023,28-03-2023,Production Technician II,Brittany Marshall,clark.blanchard@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Production       ,Field Operations,14-09-1948,MA,Engineer,Female,47025,Hispanic,Widowed,Fully Meets,1,01-09-2022,2,5,4,05-10-2022,Project Management,External,Completed,New Daniel,Renee Williams,2,751.04,Valid
1272,1699,Trevon Briggs,03-11-2021,19-08-2022,Senior BI Developer,Justin Jordan,trevon.briggs@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Voluntary,Admin Offices,Executive,17-06-1993,MA,Manager,Male,64233,Hispanic,Married,Fully Meets,3,25-04-2023,2,4,3,24-07-2023,Customer Service,External,Incomplete,Port Jorge,Derek Wilson,3,730.86,Valid
1941,2368,Clinton Brennan,22-08-2020,09-03-2023,President & CEO,Kristi Lee,clinton.brennan@bilearner.com,PYZ,Active,Full-Time,Zone B,Temporary,Resignation,Production       ,Wireline Construction,31-03-1950,MA,Splicer,Female,50782,White,Single,Fully Meets,1,06-11-2022,5,2,1,30-03-2023,Technical Skills,External,Completed,Lisafurt,Pamela Richards,4,285.54,Valid
2967,3394,Harley Beard,24-05-2021,22-05-2022,Production Technician I,Meghan Green,harley.beard@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Unk,Production       ,Field Operations,03-06-1949,MA,Technician,Male,37566,Black,Divorced,Fully Meets,2,06-04-2023,1,5,5,12-09-2022,Leadership Development,External,Incomplete,Port Connie,Timothy Osborne,3,845.75,Valid
1316,1743,David Gordon,30-11-2018,22-05-2022,Production Technician I,Sarah Mcdonald,david.gordon@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Unk,Production       ,Splicing,03-06-2001,MA,Supervisor,Male,2169,Black,Single,Fully Meets,3,20-04-2023,4,1,5,13-07-2023,Project Management,External,Passed,New David,Debra Barton,4,954.37,Valid
755,1182,Gunnar Webster,29-12-2020,24-10-2022,Production Technician I,Alex Cox,gunnar.webster@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Voluntary,Production       ,Splicing,09-12-1973,MA,Splicer,Female,60901,Black,Divorced,Fully Meets,3,25-08-2022,2,4,5,19-10-2022,Communication Skills,External,Passed,West Elizabethfurt,Miranda Brown,5,623.64,Valid
1770,2197,Adrien Maddox,22-08-2018,10-11-2021,Production Technician I,Tamara Humphrey,adrien.maddox@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Production       ,Wireline Construction,12-04-1983,MA,Operator,Female,77437,Asian,Divorced,Needs Improvement,4,15-04-2023,2,3,1,17-03-2023,Technical Skills,External,Passed,Lake Jameschester,Harry Gibson,2,724.83,Valid
1200,1627,Maggie Rachael,15-05-2023,22-05-2022,BI Developer,Alicia Howard,maggie.rachael@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Unk,It/Is,Field Operations,14-01-1966,MA,Technician,Female,2110,Other,Divorced,Exceeds,3,06-08-2022,4,4,1,05-12-2022,Project Management,Internal,Completed,South Emmaport,Brenda Richardson,5,943.93,Invalid
2174,2601,Anya Baldwin,29-11-2019,21-04-2020,Administrative Assistant,Lonnie Sanders,anya.baldwin@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Involuntary,Sales,General - Con,02-03-2001,WA,Laborer,Female,44158,Hispanic,Widowed,Fully Meets,1,06-10-2022,3,5,5,29-06-2023,Communication Skills,External,Failed,Marissastad,Lori Miller,5,944.24,Valid
1991,2418,Teagan Rodriguez,26-01-2022,04-05-2023,Production Manager,Sean Garcia,teagan.rodriguez@bilearner.com,CCDR,Terminated for Cause,Contract,Zone B,Temporary,Involuntary,Production       ,Project Management - Con,20-06-1942,MA,Manager,Male,16793,Black,Married,Fully Meets,1,08-03-2023,3,2,5,27-01-2023,Technical Skills,External,Failed,Aliciaburgh,Henry Kelly,5,966.19,Valid
879,1306,Dane Barton,16-04-2021,22-05-2022,Production Technician I,Christopher Norris,dane.barton@bilearner.com,PL,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,Project Management - Con,07-08-1997,MA,Coordinator,Male,49042,Hispanic,Single,Fully Meets,3,12-11-2022,1,3,5,13-07-2023,Technical Skills,External,Failed,North Ashleytown,Donald Anderson,4,443.99,Valid
